case_id,state,district,project_type,acquiring_authority,land_area_hectares,land_type,num_affected_families,sia_conducted,consent_percentage,community_sentiment_score,compensation_offered_per_hectare,compensation_disputed,land_records_digitized,survey_settlement_pending,approval_timeline_days,court_case_filed,litigation_type,case_pending_court,stay_order_issued,case_pendency_duration_months,r_and_r_plan_prepared,families_to_be_resettled,rehabilitation_site_ready,livelihood_restoration_provided,possession_status,stakeholder_responsiveness_score,awarding_officer_assigned,district_historical_delay_rate,days_since_notification,stage_of_process,risk_score,delayed,delay_duration_months
LA02181,Punjab,Punjab_District_1,Railway,State Power Corp,6.25,Agricultural,94,True,93.0,0.92,527739.0,False,True,False,66,False,None,False,False,0,False,47,False,False,Partial,0.41,True,0.3,671,Compensation Disbursed,0.229,False,1.8
LA02182,Madhya Pradesh,Madhya Pradesh_District_1,Mining,State Industrial Dev. Corp,9.81,Forest,24,True,69.6,0.73,289900.0,False,True,True,79,False,None,False,False,0,True,13,False,False,Partial,0.85,True,0.31,684,Notification,0.238,False,5.0
LA02183,Gujarat,Gujarat_District_1,Mining,Municipal Corporation,8.15,Tribal/Scheduled Area,113,True,58.5,0.72,423687.0,True,True,False,318,True,Public Purpose Challenge,True,True,118,True,38,False,False,Partial,0.37,True,0.35,1648,SIA,0.702,True,22.5
LA02184,Maharashtra,Maharashtra_District_3,Urban Housing,Irrigation Dept,84.43,Tribal/Scheduled Area,11,False,42.8,0.08,442796.0,False,True,False,112,True,Public Purpose Challenge,True,False,4,False,6,True,True,Not Started,0.68,True,0.53,869,Notification,0.453,True,14.1
LA02185,Punjab,Punjab_District_2,Mining,Municipal Corporation,41.59,Forest,80,True,100.0,0.85,509432.0,False,False,False,107,True,Compensation Dispute,True,False,8,False,44,True,False,Not Started,0.74,False,0.3,1478,Possession Taken,0.352,False,1.7
LA02186,Gujarat,Gujarat_District_3,Railway,State Power Corp,3.05,Urban/Residential,28,True,17.7,0.24,379531.0,True,True,False,76,False,None,False,False,0,False,6,False,False,Partial,0.8,False,0.21,1260,Notification,0.463,True,12.9
LA02187,Rajasthan,Rajasthan_District_3,Industrial Corridor,State Power Corp,2.16,Agricultural,44,False,77.4,0.35,1294335.0,False,False,False,142,False,None,False,False,0,True,25,True,True,Full,0.83,True,0.16,1027,Closed,0.251,False,4.7
LA02188,Odisha,Odisha_District_3,Power Plant,NHAI,40.47,Tribal/Scheduled Area,32,True,61.4,0.55,395244.0,False,True,True,91,False,None,False,False,0,True,18,True,True,Full,0.72,True,0.19,1106,Possession Taken,0.281,False,0.0
LA02189,Karnataka,Karnataka_District_2,Railway,State Industrial Dev. Corp,2.51,Agricultural,1,True,58.6,0.54,326359.0,True,True,False,176,False,None,False,False,0,True,0,False,False,Partial,0.56,True,0.81,1534,Award Declared,0.334,False,0.0
LA02190,Gujarat,Gujarat_District_3,Mining,Indian Railways,11.17,Agricultural,46,True,79.2,0.7,222259.0,False,True,True,237,False,None,False,False,0,False,13,False,False,Full,0.33,False,0.21,1141,Possession Taken,0.299,False,1.0
LA02191,Madhya Pradesh,Madhya Pradesh_District_2,Railway,Irrigation Dept,128.55,Agricultural,6,True,100.0,1.0,173604.0,False,True,True,51,False,None,False,False,0,True,2,True,False,Partial,0.84,True,0.56,1558,Award Declared,0.049,False,0.0
LA02192,Punjab,Punjab_District_3,Urban Housing,State Power Corp,70.14,Urban/Residential,3,True,68.0,0.8,623679.0,False,False,False,121,False,None,False,False,0,False,1,False,False,Partial,0.89,False,0.49,883,Possession Taken,0.369,False,2.2
LA02193,Karnataka,Karnataka_District_1,Irrigation,Irrigation Dept,2.77,Urban/Residential,10,False,43.5,0.52,405203.0,False,True,False,101,False,None,False,False,0,True,4,False,False,Partial,0.52,True,0.47,896,Notification,0.358,False,0.1
LA02194,Madhya Pradesh,Madhya Pradesh_District_4,Power Plant,State Industrial Dev. Corp,13.69,Forest,66,False,68.1,0.38,232947.0,False,True,False,50,False,None,False,False,0,False,17,False,False,Partial,0.37,True,0.14,1747,Closed,0.334,False,1.2
LA02195,Rajasthan,Rajasthan_District_1,Urban Housing,NHAI,6.48,Urban/Residential,237,False,94.8,0.37,371200.0,False,True,False,144,False,None,False,False,0,False,106,False,False,Not Started,0.54,True,0.44,1518,Award Declared,0.539,True,12.8
LA02196,Rajasthan,Rajasthan_District_4,Mining,State PWD,9.44,Agricultural,152,True,100.0,0.87,629173.0,True,False,False,107,False,None,False,False,0,True,44,False,False,Partial,0.36,True,0.31,1233,SIA,0.46,True,9.9
LA02197,Odisha,Odisha_District_2,Urban Housing,Indian Railways,1.08,Urban/Residential,22,True,67.5,0.44,368401.0,False,True,True,86,False,None,False,False,0,False,8,False,False,Partial,0.7,True,0.41,78,Award Declared,0.371,False,2.2
LA02198,Odisha,Odisha_District_4,Urban Housing,State Power Corp,2.31,Forest,34,True,95.3,1.0,537807.0,False,True,False,109,False,None,False,False,0,True,9,False,False,Full,0.47,True,0.5,1175,SIA,0.111,False,1.9
LA02199,Gujarat,Gujarat_District_1,Power Plant,State PWD,12.74,Urban/Residential,122,True,48.7,0.59,309976.0,False,True,True,194,False,None,False,False,0,False,35,True,False,Full,0.32,True,0.35,884,SIA,0.418,False,4.7
LA02200,Madhya Pradesh,Madhya Pradesh_District_2,Highway,State Power Corp,1.26,Urban/Residential,22,False,37.4,0.57,563315.0,True,False,False,188,False,None,False,False,0,False,9,False,False,Partial,0.77,True,0.56,984,Possession Taken,0.592,True,20.8
LA02201,Bihar,Bihar_District_3,Irrigation,State PWD,27.75,Agricultural,60,False,60.7,0.3,199047.0,False,False,True,79,False,None,False,False,0,False,11,False,False,Full,0.61,False,0.27,895,Notification,0.579,True,19.8
LA02202,West Bengal,West Bengal_District_1,Railway,NHAI,4.63,Tribal/Scheduled Area,50,False,85.9,0.5,348054.0,False,True,False,194,True,Title Dispute,True,False,18,True,6,False,False,Not Started,0.72,True,0.3,56,Compensation Disbursed,0.368,False,2.4
LA02203,Bihar,Bihar_District_1,Highway,State Industrial Dev. Corp,5.14,Tribal/Scheduled Area,61,False,53.5,0.18,472176.0,False,False,False,232,False,None,False,False,0,True,21,False,False,Not Started,0.36,True,0.2,992,Award Declared,0.657,True,27.5
LA02204,Uttar Pradesh,Uttar Pradesh_District_2,Urban Housing,Irrigation Dept,10.89,Tribal/Scheduled Area,9,True,76.0,0.77,477025.0,True,True,False,191,False,None,False,False,0,False,1,True,False,Full,0.54,True,0.17,617,Possession Taken,0.324,False,1.2
LA02205,Odisha,Odisha_District_2,Industrial Corridor,State PWD,8.85,Urban/Residential,43,False,46.4,0.03,279595.0,False,True,True,112,False,None,False,False,0,False,14,False,False,Not Started,0.63,True,0.41,1034,Award Declared,0.527,True,21.1
LA02206,Karnataka,Karnataka_District_3,Power Plant,State Industrial Dev. Corp,21.31,Agricultural,36,False,48.1,0.31,354834.0,True,True,False,105,True,Title Dispute,True,False,145,True,5,True,True,Full,0.89,False,0.27,1699,Award Declared,0.734,True,22.0
LA02207,Punjab,Punjab_District_4,Irrigation,Indian Railways,72.49,Agricultural,251,True,100.0,1.0,441589.0,True,False,False,89,False,None,False,False,0,True,116,True,True,Full,0.39,True,0.28,1735,Possession Taken,0.443,False,3.0
LA02208,Rajasthan,Rajasthan_District_3,Irrigation,State PWD,12.65,Urban/Residential,19,True,72.4,0.77,550281.0,False,True,True,210,False,None,False,False,0,False,11,False,False,Partial,0.61,False,0.16,1594,Possession Taken,0.333,False,2.9
LA02209,West Bengal,West Bengal_District_2,Irrigation,Municipal Corporation,6.8,Agricultural,147,False,69.5,0.48,429293.0,False,True,False,187,False,None,False,False,0,False,48,False,False,Not Started,0.8,True,0.4,1442,Closed,0.46,True,9.1
LA02210,Bihar,Bihar_District_2,Irrigation,State PWD,8.22,Agricultural,3,True,88.7,0.73,384101.0,False,True,False,285,True,Public Purpose Challenge,True,False,17,True,1,False,False,Not Started,0.4,True,0.43,646,Notification,0.164,False,0.0
LA02211,Madhya Pradesh,Madhya Pradesh_District_1,Irrigation,NHAI,11.58,Agricultural,5,False,97.0,0.57,180599.0,False,True,False,216,False,None,False,False,0,True,1,False,False,Not Started,0.24,True,0.31,560,Notification,0.118,False,0.5
LA02212,Madhya Pradesh,Madhya Pradesh_District_3,Urban Housing,Irrigation Dept,40.19,Agricultural,25,True,44.4,0.6,328833.0,True,True,False,195,True,Public Purpose Challenge,False,False,0,False,7,False,False,Not Started,0.77,True,0.72,1011,Closed,0.428,False,1.8
LA02213,Punjab,Punjab_District_1,Industrial Corridor,Irrigation Dept,39.65,Agricultural,97,True,72.3,0.78,418346.0,False,True,False,245,False,None,False,False,0,False,36,False,False,Not Started,0.63,True,0.3,1678,SIA,0.188,False,2.2
LA02214,West Bengal,West Bengal_District_2,Industrial Corridor,Municipal Corporation,14.07,Agricultural,61,True,69.9,0.57,281725.0,True,False,False,75,True,Title Dispute,True,True,24,False,16,False,False,Not Started,0.68,True,0.4,1690,Compensation Disbursed,0.588,True,17.7
LA02215,Odisha,Odisha_District_4,Urban Housing,Irrigation Dept,85.74,Tribal/Scheduled Area,9,True,95.0,1.0,896791.0,False,True,True,127,True,Compensation Dispute,True,True,12,True,3,False,False,Not Started,0.81,True,0.5,1512,Closed,0.302,False,3.6
LA02216,Odisha,Odisha_District_3,Highway,State PWD,3.19,Forest,28,False,44.0,0.22,350604.0,True,True,False,187,True,Public Purpose Challenge,False,False,0,False,4,False,False,Partial,0.71,True,0.19,728,Possession Taken,0.612,True,19.4
LA02217,Rajasthan,Rajasthan_District_1,Mining,State PWD,39.81,Agricultural,31,True,79.9,0.83,727387.0,False,True,False,74,False,None,False,False,0,True,14,True,True,Not Started,0.54,True,0.44,1308,Notification,0.276,False,0.0
LA02218,Bihar,Bihar_District_2,Irrigation,State PWD,6.52,Agricultural,19,False,89.9,0.03,988445.0,True,True,True,34,True,Compensation Dispute,True,False,4,True,9,True,False,Full,0.2,True,0.43,285,Award Declared,0.757,True,16.9
LA02219,Karnataka,Karnataka_District_3,Industrial Corridor,NHAI,68.22,Urban/Residential,5,True,72.4,0.62,358487.0,True,False,False,104,True,Title Dispute,False,False,0,False,2,False,False,Not Started,0.77,True,0.27,1628,Closed,0.407,False,2.2
LA02220,Bihar,Bihar_District_3,Irrigation,State PWD,7.68,Agricultural,204,True,56.8,0.53,221227.0,True,True,False,387,False,None,False,False,0,False,54,False,False,Not Started,0.84,True,0.27,649,Compensation Disbursed,0.596,True,14.9
LA02221,West Bengal,West Bengal_District_4,Railway,State Industrial Dev. Corp,8.01,Agricultural,10,True,73.2,0.96,246570.0,False,True,False,232,True,Title Dispute,True,False,22,True,4,False,False,Not Started,0.62,True,0.3,781,Possession Taken,0.105,False,1.2
LA02222,Punjab,Punjab_District_3,Railway,State Industrial Dev. Corp,37.91,Tribal/Scheduled Area,90,False,56.9,0.17,311653.0,False,True,False,173,False,None,False,False,0,True,21,True,True,Not Started,0.98,False,0.49,434,Possession Taken,0.447,False,3.6
LA02223,Punjab,Punjab_District_2,Industrial Corridor,State Industrial Dev. Corp,4.07,Agricultural,43,False,82.9,0.42,2205917.0,False,True,False,96,False,None,False,False,0,False,8,False,False,Partial,0.77,False,0.3,1283,Award Declared,0.33,False,2.0
LA02224,Punjab,Punjab_District_4,Irrigation,State Industrial Dev. Corp,12.83,Agricultural,59,True,71.0,0.59,477883.0,False,False,False,447,False,None,False,False,0,True,34,True,True,Not Started,0.5,True,0.28,1244,Notification,0.238,False,4.3
LA02225,Odisha,Odisha_District_2,Power Plant,Irrigation Dept,19.39,Urban/Residential,153,True,92.3,0.9,313605.0,False,True,True,164,False,None,False,False,0,False,24,False,False,Not Started,0.84,True,0.41,591,Possession Taken,0.234,False,2.1
LA02226,Karnataka,Karnataka_District_4,Highway,Indian Railways,62.33,Agricultural,38,True,84.3,0.93,587473.0,False,True,False,198,False,None,False,False,0,True,20,False,False,Not Started,0.49,True,0.11,230,Award Declared,0.0,False,3.7
LA02227,Madhya Pradesh,Madhya Pradesh_District_2,Industrial Corridor,State PWD,27.15,Agricultural,96,True,66.2,0.69,552668.0,False,True,True,149,False,None,False,False,0,False,36,False,False,Partial,0.35,True,0.56,1130,Notification,0.433,False,3.7
LA02228,Maharashtra,Maharashtra_District_3,Railway,State Power Corp,25.42,Urban/Residential,33,True,86.6,0.88,233884.0,False,False,True,71,False,None,False,False,0,True,15,True,True,Partial,0.72,True,0.53,1089,Possession Taken,0.339,False,2.0
LA02229,Madhya Pradesh,Madhya Pradesh_District_3,Irrigation,State Industrial Dev. Corp,13.96,Agricultural,23,False,78.7,0.31,965736.0,False,False,False,431,True,Title Dispute,True,False,6,True,10,False,False,Full,0.6,True,0.72,198,Closed,0.342,False,0.4
LA02230,Rajasthan,Rajasthan_District_4,Highway,Municipal Corporation,48.77,Forest,26,True,66.0,0.42,1050542.0,False,True,False,501,False,None,False,False,0,True,6,True,True,Partial,0.48,True,0.31,526,Possession Taken,0.127,False,0.0
LA02231,Maharashtra,Maharashtra_District_3,Mining,Irrigation Dept,1.11,Agricultural,124,True,100.0,1.0,754694.0,False,True,False,241,True,Compensation Dispute,True,False,19,True,42,True,False,Full,0.53,True,0.53,970,Compensation Disbursed,0.168,False,1.3
LA02232,Gujarat,Gujarat_District_4,Railway,Irrigation Dept,9.57,Agricultural,23,True,51.8,0.63,1236076.0,True,True,False,99,True,Title Dispute,True,True,21,True,5,True,True,Partial,0.42,True,0.45,1478,Award Declared,0.521,True,18.5
LA02233,Punjab,Punjab_District_4,Highway,Irrigation Dept,3.74,Agricultural,51,True,67.2,0.71,508755.0,False,True,False,275,False,None,False,False,0,True,28,False,False,Not Started,0.82,True,0.28,666,Possession Taken,0.202,False,1.2
LA02234,Rajasthan,Rajasthan_District_3,Urban Housing,Municipal Corporation,33.18,Tribal/Scheduled Area,157,True,79.9,0.88,391836.0,False,True,True,135,False,None,False,False,0,True,31,False,False,Full,0.88,True,0.16,42,Notification,0.277,False,4.3
LA02235,Karnataka,Karnataka_District_1,Highway,Municipal Corporation,66.15,Agricultural,46,False,62.0,0.46,669877.0,True,True,False,120,False,None,False,False,0,True,25,False,False,Not Started,0.68,True,0.47,358,Possession Taken,0.534,True,17.9
LA02236,Gujarat,Gujarat_District_3,Urban Housing,State Industrial Dev. Corp,15.34,Agricultural,18,True,84.6,0.85,737798.0,False,True,False,552,False,None,False,False,0,False,5,True,False,Full,0.5,True,0.21,453,Possession Taken,0.14,False,4.0
LA02237,Odisha,Odisha_District_3,Urban Housing,Irrigation Dept,7.74,Wasteland,41,True,71.3,0.46,206812.0,False,True,True,328,False,None,False,False,0,True,20,True,False,Full,0.25,True,0.19,92,SIA,0.221,False,2.0
LA02238,Maharashtra,Maharashtra_District_3,Railway,Indian Railways,11.59,Urban/Residential,59,True,61.1,0.53,217240.0,False,True,False,137,False,None,False,False,0,False,7,False,False,Not Started,0.85,True,0.53,435,Award Declared,0.333,False,1.5
LA02239,Punjab,Punjab_District_3,Highway,Irrigation Dept,8.73,Forest,31,True,41.5,0.08,283529.0,True,True,False,158,True,Title Dispute,False,False,0,True,11,True,True,Full,0.91,True,0.49,1249,Possession Taken,0.569,True,17.6
LA02240,West Bengal,West Bengal_District_3,Urban Housing,Irrigation Dept,1.14,Agricultural,45,True,54.4,0.47,699300.0,True,True,False,162,True,Public Purpose Challenge,False,False,0,True,9,True,True,Not Started,0.38,True,0.17,97,Award Declared,0.276,False,0.0
LA02241,Rajasthan,Rajasthan_District_2,Urban Housing,State PWD,18.17,Forest,61,True,22.2,0.25,339752.0,True,True,False,42,True,Public Purpose Challenge,False,False,0,True,14,False,False,Partial,0.59,True,0.08,1156,Possession Taken,0.476,True,11.9
LA02242,Bihar,Bihar_District_1,Irrigation,State Power Corp,4.72,Urban/Residential,20,True,62.6,0.53,381623.0,False,True,False,104,False,None,False,False,0,True,2,False,False,Partial,0.39,False,0.2,420,Award Declared,0.185,False,0.0
LA02243,Madhya Pradesh,Madhya Pradesh_District_1,Irrigation,State Industrial Dev. Corp,30.95,Forest,14,True,63.8,0.68,1098467.0,False,True,True,403,False,None,False,False,0,True,1,False,False,Not Started,0.76,False,0.31,974,Notification,0.251,False,1.2
LA02244,Bihar,Bihar_District_2,Urban Housing,State PWD,23.68,Agricultural,67,True,55.3,0.47,354974.0,False,True,False,114,False,None,False,False,0,True,38,True,True,Full,0.19,True,0.43,1674,SIA,0.198,False,2.9
LA02245,Karnataka,Karnataka_District_1,Railway,Municipal Corporation,1.18,Urban/Residential,20,False,86.8,0.23,384609.0,False,True,True,32,False,None,False,False,0,False,9,False,False,Partial,0.44,True,0.47,1179,Possession Taken,0.359,False,1.6
LA02246,Maharashtra,Maharashtra_District_1,Highway,Municipal Corporation,38.94,Agricultural,59,False,73.1,0.34,314690.0,True,True,True,339,False,None,False,False,0,False,7,True,True,Not Started,0.71,True,0.49,235,SIA,0.611,True,16.8
LA02247,Odisha,Odisha_District_4,Industrial Corridor,State Power Corp,9.63,Agricultural,16,True,55.4,0.25,773693.0,True,True,False,212,True,Compensation Dispute,True,True,2,True,7,False,False,Full,0.65,True,0.5,861,Award Declared,0.505,True,22.1
LA02248,Uttar Pradesh,Uttar Pradesh_District_4,Urban Housing,State Industrial Dev. Corp,6.39,Agricultural,85,False,75.8,0.12,430231.0,True,False,False,57,False,None,False,False,0,False,32,False,False,Full,0.63,True,0.27,102,SIA,0.715,True,23.4
LA02249,Odisha,Odisha_District_4,Railway,State Industrial Dev. Corp,0.96,Agricultural,13,True,82.1,0.73,287648.0,True,True,True,425,False,None,False,False,0,False,2,False,False,Partial,0.82,False,0.5,1413,Award Declared,0.447,False,0.0
LA02250,Madhya Pradesh,Madhya Pradesh_District_3,Highway,State Power Corp,7.54,Forest,9,True,79.0,0.98,352410.0,False,False,False,103,True,Public Purpose Challenge,True,True,53,True,3,True,True,Full,0.8,True,0.72,346,Closed,0.517,True,12.2
LA02251,Karnataka,Karnataka_District_4,Urban Housing,Municipal Corporation,10.51,Agricultural,1,True,67.3,0.44,378765.0,False,True,False,89,False,None,False,False,0,True,0,True,True,Not Started,0.54,True,0.11,1391,Compensation Disbursed,0.186,False,0.4
LA02252,Madhya Pradesh,Madhya Pradesh_District_4,Urban Housing,Municipal Corporation,3.59,Agricultural,6,True,61.2,0.79,270914.0,False,False,False,347,False,None,False,False,0,True,3,True,False,Partial,0.39,False,0.14,254,Possession Taken,0.175,False,0.0
LA02253,Madhya Pradesh,Madhya Pradesh_District_2,Industrial Corridor,State PWD,5.23,Forest,35,True,78.8,0.78,604058.0,False,True,False,242,False,None,False,False,0,True,5,False,False,Not Started,0.47,True,0.56,412,Award Declared,0.03,False,3.5
LA02254,Bihar,Bihar_District_3,Highway,State Power Corp,5.94,Tribal/Scheduled Area,91,False,79.3,0.18,501817.0,True,True,True,277,False,None,False,False,0,False,28,False,False,Full,0.64,True,0.27,706,Notification,0.68,True,12.8
LA02255,Rajasthan,Rajasthan_District_2,Highway,State Industrial Dev. Corp,3.59,Tribal/Scheduled Area,3,True,70.5,0.79,347258.0,False,False,True,341,True,Title Dispute,True,False,5,False,0,False,False,Partial,0.59,False,0.08,937,Notification,0.481,True,15.0
LA02256,Bihar,Bihar_District_1,Industrial Corridor,Irrigation Dept,4.02,Agricultural,7,True,79.7,0.74,191630.0,True,True,True,48,False,None,False,False,0,True,1,True,False,Full,0.82,False,0.2,1045,Notification,0.451,True,8.0
LA02257,Karnataka,Karnataka_District_4,Mining,Irrigation Dept,55.58,Forest,40,True,49.0,0.53,845203.0,True,True,False,73,False,None,False,False,0,True,8,True,False,Not Started,0.47,True,0.11,251,Possession Taken,0.477,True,12.4
LA02258,Rajasthan,Rajasthan_District_3,Mining,State Industrial Dev. Corp,3.76,Urban/Residential,106,True,41.7,0.5,536247.0,True,True,False,163,False,None,False,False,0,True,54,True,True,Full,0.73,True,0.16,855,Possession Taken,0.372,False,2.7
