case_id,state,district,project_type,acquiring_authority,land_area_hectares,land_type,num_affected_families,sia_conducted,consent_percentage,compensation_offered_per_hectare,compensation_disputed,land_records_digitized,survey_settlement_pending,approval_timeline_days,court_case_filed,litigation_type,case_pending_court,stay_order_issued,case_pendency_duration_months,r_and_r_plan_prepared,families_to_be_resettled,rehabilitation_site_ready,livelihood_restoration_provided,possession_status,stakeholder_responsiveness_score,awarding_officer_assigned,district_historical_delay_rate,days_since_notification,stage_of_process,delayed,delay_duration_months
LA02404,Karnataka,Karnataka_District_3,Irrigation,NHAI,3.48,Tribal/Scheduled Area,15,False,44.2,359417.0,False,True,False,277,False,None,False,False,0,True,7,False,False,Not Started,0.63,True,0.27,160,Closed,False,0.0
LA02405,Madhya Pradesh,Madhya Pradesh_District_2,Highway,Irrigation Dept,8.95,Agricultural,28,True,30.8,441275.0,False,True,False,446,True,Compensation Dispute,False,False,0,False,10,True,False,Full,0.83,True,0.56,1105,Possession Taken,False,3.4
LA02406,Gujarat,Gujarat_District_1,Irrigation,State Power Corp,9.41,Urban/Residential,13,True,53.8,305523.0,False,True,False,1114,False,None,False,False,0,False,5,False,False,Partial,0.61,True,0.35,1244,Closed,False,0.0
LA02407,Punjab,Punjab_District_3,Industrial Corridor,Indian Railways,31.35,Agricultural,33,True,67.3,563095.0,True,False,True,84,True,Title Dispute,True,False,38,True,14,True,False,Partial,0.55,True,0.49,853,Award Declared,True,23.1
LA02408,Uttar Pradesh,Uttar Pradesh_District_4,Industrial Corridor,State Power Corp,6.73,Urban/Residential,24,True,68.3,294265.0,True,True,False,109,True,Title Dispute,True,False,6,False,13,False,False,Partial,0.4,True,0.27,1257,Notification,True,17.2
LA02409,Maharashtra,Maharashtra_District_1,Irrigation,Indian Railways,36.52,Forest,127,True,73.0,1489295.0,False,True,False,221,False,None,False,False,0,True,74,True,True,Partial,0.62,True,0.49,691,Award Declared,True,19.9
LA02410,Rajasthan,Rajasthan_District_4,Highway,State Power Corp,5.81,Agricultural,28,True,96.4,250394.0,False,True,True,168,False,None,False,False,0,False,16,False,False,Partial,0.59,True,0.31,466,Award Declared,False,1.2
LA02411,Maharashtra,Maharashtra_District_4,Irrigation,State PWD,3.59,Forest,108,True,79.8,376608.0,False,True,True,131,False,None,False,False,0,True,26,True,False,Partial,0.88,True,0.24,410,Closed,True,29.4
LA02412,Maharashtra,Maharashtra_District_3,Industrial Corridor,Municipal Corporation,5.16,Urban/Residential,22,True,65.8,604339.0,False,True,False,408,False,None,False,False,0,True,6,True,False,Full,0.57,True,0.53,1084,Closed,False,2.0
LA02413,Bihar,Bihar_District_3,Highway,State Power Corp,1.18,Agricultural,40,False,69.5,313326.0,False,True,False,111,False,None,False,False,0,True,22,True,False,Full,0.68,False,0.27,234,Notification,False,1.7
LA02414,Maharashtra,Maharashtra_District_4,Mining,State Power Corp,8.1,Agricultural,32,True,70.6,282715.0,False,True,True,554,False,None,False,False,0,True,4,True,True,Not Started,0.57,True,0.24,225,Compensation Disbursed,False,1.0
LA02415,Gujarat,Gujarat_District_2,Railway,Irrigation Dept,7.61,Forest,29,True,68.8,774752.0,False,True,False,122,False,None,False,False,0,False,10,True,True,Not Started,0.5,True,0.56,927,Compensation Disbursed,True,17.1
LA02416,Bihar,Bihar_District_2,Industrial Corridor,State Power Corp,52.47,Tribal/Scheduled Area,1,True,30.2,477710.0,False,True,False,74,False,None,False,False,0,False,0,True,True,Partial,0.66,True,0.43,1164,Closed,False,4.1
LA02417,Maharashtra,Maharashtra_District_3,Mining,NHAI,7.29,Agricultural,23,False,73.8,401183.0,False,False,True,198,False,None,False,False,0,True,5,True,True,Partial,0.15,True,0.53,1778,Award Declared,False,1.1
LA02418,Madhya Pradesh,Madhya Pradesh_District_3,Urban Housing,Municipal Corporation,33.27,Urban/Residential,35,True,59.1,1629931.0,True,True,False,117,False,None,False,False,0,True,13,True,True,Not Started,0.85,False,0.72,554,Award Declared,True,33.7
LA02419,Karnataka,Karnataka_District_1,Urban Housing,State Industrial Dev. Corp,6.18,Forest,33,True,89.9,227372.0,False,False,True,98,False,None,False,False,0,True,16,False,False,Full,0.97,True,0.47,686,Possession Taken,False,2.3
LA02420,Maharashtra,Maharashtra_District_2,Industrial Corridor,NHAI,12.04,Tribal/Scheduled Area,112,True,47.6,283744.0,False,False,False,97,False,None,False,False,0,True,34,False,False,Partial,0.76,False,0.38,1724,Award Declared,False,1.6
LA02421,Rajasthan,Rajasthan_District_4,Urban Housing,State PWD,2.77,Agricultural,79,True,61.5,258142.0,True,True,False,299,False,None,False,False,0,False,10,False,False,Partial,0.84,True,0.31,43,Closed,False,3.4
LA02422,West Bengal,West Bengal_District_1,Irrigation,State PWD,2.27,Urban/Residential,20,True,72.2,465082.0,False,True,False,241,True,Title Dispute,True,False,25,False,3,False,False,Partial,0.36,True,0.3,590,Notification,True,20.2
LA02423,Odisha,Odisha_District_2,Power Plant,Irrigation Dept,17.58,Agricultural,20,False,64.4,702743.0,False,True,True,61,False,None,False,False,0,False,3,False,False,Partial,0.78,True,0.41,739,Notification,False,5.6
LA02424,Madhya Pradesh,Madhya Pradesh_District_3,Industrial Corridor,State Power Corp,4.71,Wasteland,50,True,77.8,522381.0,False,True,False,692,False,None,False,False,0,True,27,False,False,Not Started,0.52,False,0.72,458,Possession Taken,True,19.0
LA02425,Bihar,Bihar_District_3,Irrigation,State Power Corp,24.69,Urban/Residential,69,True,73.6,551051.0,False,False,True,141,False,None,False,False,0,True,16,False,False,Partial,0.34,True,0.27,363,Possession Taken,False,2.9
LA02426,Karnataka,Karnataka_District_2,Industrial Corridor,State Industrial Dev. Corp,1.08,Agricultural,154,False,29.0,352338.0,False,False,False,60,False,None,False,False,0,False,26,False,False,Full,0.88,True,0.81,1205,Award Declared,False,5.0
LA02427,Karnataka,Karnataka_District_4,Power Plant,Municipal Corporation,22.91,Agricultural,80,True,74.5,163293.0,True,True,False,331,True,Public Purpose Challenge,True,False,48,True,27,True,True,Partial,0.24,True,0.11,179,Closed,False,2.4
LA02428,West Bengal,West Bengal_District_2,Urban Housing,State Industrial Dev. Corp,6.97,Agricultural,11,True,60.3,559678.0,False,True,False,620,True,Compensation Dispute,False,False,0,True,1,False,False,Not Started,0.85,True,0.4,1043,Compensation Disbursed,True,20.8
LA02429,West Bengal,West Bengal_District_1,Urban Housing,State Industrial Dev. Corp,52.27,Tribal/Scheduled Area,12,True,77.6,235577.0,False,False,False,52,False,None,False,False,0,True,1,False,False,Full,0.65,False,0.3,1718,Closed,True,11.8
LA02430,Punjab,Punjab_District_4,Railway,State PWD,3.2,Urban/Residential,7,True,79.6,383728.0,True,True,True,243,False,None,False,False,0,False,1,False,False,Full,0.64,True,0.28,1381,Closed,False,2.5
LA02431,Rajasthan,Rajasthan_District_3,Urban Housing,Irrigation Dept,9.38,Tribal/Scheduled Area,30,False,72.4,286691.0,False,True,False,75,False,None,False,False,0,True,3,False,False,Not Started,0.8,True,0.16,1197,SIA,False,0.4
LA02432,Karnataka,Karnataka_District_4,Urban Housing,State Industrial Dev. Corp,2.16,Agricultural,26,False,84.7,126189.0,False,False,False,293,True,Title Dispute,True,True,9,False,9,True,False,Partial,0.64,True,0.11,1530,Notification,False,6.5
LA02433,Rajasthan,Rajasthan_District_3,Irrigation,NHAI,11.03,Agricultural,131,True,76.3,297005.0,False,False,True,217,False,None,False,False,0,False,41,False,False,Full,0.47,True,0.16,1169,Notification,False,3.4
LA02434,Gujarat,Gujarat_District_2,Urban Housing,State Power Corp,0.38,Agricultural,8,False,92.9,511889.0,True,True,False,61,False,None,False,False,0,True,4,False,False,Partial,0.38,True,0.56,931,Closed,False,2.8
LA02435,Bihar,Bihar_District_2,Irrigation,State Industrial Dev. Corp,4.49,Tribal/Scheduled Area,14,True,48.5,226284.0,True,True,True,169,False,None,False,False,0,True,8,True,True,Full,0.36,True,0.43,696,Compensation Disbursed,True,13.0
LA02436,Maharashtra,Maharashtra_District_3,Irrigation,Municipal Corporation,8.82,Agricultural,252,True,69.6,589877.0,False,True,False,30,True,Title Dispute,True,False,8,False,81,False,False,Partial,0.51,True,0.53,396,Award Declared,True,19.2
LA02437,Punjab,Punjab_District_4,Industrial Corridor,Indian Railways,24.05,Tribal/Scheduled Area,6,True,77.9,1149063.0,False,True,False,94,False,None,False,False,0,True,2,False,False,Full,0.35,True,0.28,1635,Possession Taken,False,0.0
LA02438,Bihar,Bihar_District_4,Irrigation,Municipal Corporation,18.89,Urban/Residential,31,False,73.7,356750.0,False,True,False,77,False,None,False,False,0,False,6,False,False,Not Started,0.94,False,0.32,1164,SIA,False,1.9
LA02439,Madhya Pradesh,Madhya Pradesh_District_3,Urban Housing,NHAI,14.62,Agricultural,11,True,44.1,409042.0,True,False,True,76,True,Public Purpose Challenge,False,False,0,True,4,True,False,Not Started,0.92,True,0.72,787,Closed,True,31.2
LA02440,West Bengal,West Bengal_District_1,Railway,State PWD,2.76,Forest,77,True,29.4,233350.0,True,False,False,147,False,None,False,False,0,False,16,False,False,Full,0.91,True,0.3,886,Award Declared,True,25.9
LA02441,Madhya Pradesh,Madhya Pradesh_District_2,Highway,State Industrial Dev. Corp,3.67,Agricultural,70,True,67.6,221229.0,False,True,True,230,False,None,False,False,0,True,8,True,False,Not Started,0.23,False,0.56,1188,SIA,False,0.1
LA02442,Rajasthan,Rajasthan_District_1,Railway,Municipal Corporation,16.75,Tribal/Scheduled Area,63,True,88.9,408191.0,False,True,True,252,False,None,False,False,0,True,24,False,False,Full,0.72,True,0.44,1492,Closed,False,0.6
LA02443,Rajasthan,Rajasthan_District_3,Irrigation,NHAI,56.41,Agricultural,6,True,87.9,270672.0,False,True,False,175,False,None,False,False,0,True,3,True,True,Partial,0.42,False,0.16,869,Notification,False,1.7
LA02444,Odisha,Odisha_District_1,Mining,NHAI,32.25,Agricultural,8,False,53.6,373791.0,False,True,False,36,False,None,False,False,0,True,4,False,False,Not Started,0.13,True,0.49,123,Compensation Disbursed,False,1.0
LA02445,Rajasthan,Rajasthan_District_2,Railway,State PWD,23.95,Agricultural,49,False,76.5,427388.0,False,False,False,529,False,None,False,False,0,False,8,False,False,Not Started,0.75,True,0.08,1360,Possession Taken,False,0.0
LA02446,Karnataka,Karnataka_District_1,Urban Housing,Irrigation Dept,4.6,Wasteland,13,True,75.3,739215.0,False,False,False,167,False,None,False,False,0,False,4,False,False,Partial,0.34,True,0.47,459,Compensation Disbursed,False,2.7
LA02447,Maharashtra,Maharashtra_District_2,Power Plant,State Industrial Dev. Corp,23.42,Agricultural,25,True,49.8,480153.0,False,False,False,203,False,None,False,False,0,True,9,True,True,Full,0.36,True,0.38,1107,SIA,False,1.9
LA02448,Bihar,Bihar_District_2,Industrial Corridor,Irrigation Dept,30.42,Agricultural,121,True,89.1,319408.0,True,False,False,67,True,Compensation Dispute,False,False,0,True,18,False,False,Partial,0.22,True,0.43,910,Award Declared,True,13.2
LA02449,West Bengal,West Bengal_District_2,Power Plant,State PWD,11.3,Wasteland,23,True,62.2,573804.0,False,False,False,360,False,None,False,False,0,True,6,True,True,Partial,0.54,True,0.4,1048,SIA,False,0.6
LA02450,Rajasthan,Rajasthan_District_2,Irrigation,State Industrial Dev. Corp,2.72,Tribal/Scheduled Area,10,False,82.9,233884.0,False,True,False,421,False,None,False,False,0,True,5,False,False,Partial,0.5,True,0.08,1410,Possession Taken,False,1.0
LA02451,Odisha,Odisha_District_3,Urban Housing,Indian Railways,30.87,Urban/Residential,29,False,100.0,396554.0,False,True,True,61,False,None,False,False,0,True,4,False,False,Not Started,0.4,True,0.19,1216,Notification,False,0.0
LA02452,Bihar,Bihar_District_3,Irrigation,Municipal Corporation,39.94,Urban/Residential,6,True,53.0,358585.0,True,True,False,75,False,None,False,False,0,False,1,True,True,Full,0.63,True,0.27,1725,Notification,True,23.2
LA02453,Bihar,Bihar_District_2,Urban Housing,Indian Railways,16.48,Forest,4,False,62.0,844186.0,False,False,False,89,True,Compensation Dispute,True,False,25,False,2,False,False,Partial,0.81,True,0.43,611,Possession Taken,False,2.0
LA02454,Odisha,Odisha_District_4,Railway,Irrigation Dept,22.07,Wasteland,22,True,82.8,434382.0,False,True,False,204,True,Title Dispute,False,False,0,True,7,True,True,Not Started,0.37,True,0.5,1047,Compensation Disbursed,False,3.2
LA02455,Maharashtra,Maharashtra_District_1,Industrial Corridor,State PWD,25.84,Tribal/Scheduled Area,13,False,70.1,694737.0,True,True,False,167,True,Public Purpose Challenge,True,False,8,True,5,False,False,Full,0.91,True,0.49,1419,Possession Taken,False,4.3
LA02456,Bihar,Bihar_District_1,Irrigation,NHAI,43.52,Tribal/Scheduled Area,37,False,65.7,203437.0,False,True,False,285,False,None,False,False,0,False,18,False,False,Full,0.67,True,0.2,1481,Closed,False,1.5
LA02457,Punjab,Punjab_District_1,Irrigation,State PWD,30.7,Tribal/Scheduled Area,283,False,45.2,446625.0,True,True,False,142,False,None,False,False,0,True,103,False,False,Partial,0.74,True,0.3,261,Award Declared,False,4.1
LA02458,Rajasthan,Rajasthan_District_3,Irrigation,State Industrial Dev. Corp,6.38,Agricultural,10,True,62.6,503560.0,False,True,False,297,False,None,False,False,0,True,2,True,True,Full,0.97,False,0.16,1137,Closed,False,0.8
LA02459,Rajasthan,Rajasthan_District_3,Irrigation,NHAI,1.4,Agricultural,20,False,28.4,353972.0,True,False,True,57,True,Compensation Dispute,False,False,0,False,9,False,False,Not Started,0.66,True,0.16,554,SIA,True,24.7
LA02460,Karnataka,Karnataka_District_2,Mining,State Industrial Dev. Corp,1.8,Agricultural,75,False,80.1,896088.0,False,True,False,613,False,None,False,False,0,True,38,True,False,Full,0.69,True,0.81,296,Possession Taken,False,0.8
LA02461,West Bengal,West Bengal_District_3,Highway,State PWD,4.93,Agricultural,47,True,83.1,367504.0,False,True,False,435,False,None,False,False,0,True,16,True,True,Partial,0.52,False,0.17,530,Possession Taken,False,1.5
LA02462,Rajasthan,Rajasthan_District_4,Irrigation,NHAI,1.15,Forest,3,False,90.7,519731.0,False,True,False,250,False,None,False,False,0,False,1,False,False,Full,0.7,True,0.31,1453,Award Declared,False,2.1
LA02463,Punjab,Punjab_District_3,Power Plant,Municipal Corporation,12.64,Agricultural,32,True,51.4,525221.0,False,False,False,133,False,None,False,False,0,False,4,False,False,Not Started,0.23,True,0.49,1429,Notification,False,2.4
LA02464,Maharashtra,Maharashtra_District_1,Industrial Corridor,NHAI,9.8,Tribal/Scheduled Area,9,True,66.9,717083.0,False,True,False,301,False,None,False,False,0,True,2,True,False,Full,0.61,False,0.49,621,SIA,False,2.1
LA02465,West Bengal,West Bengal_District_1,Mining,Irrigation Dept,37.78,Agricultural,55,True,86.5,230059.0,False,True,False,120,False,None,False,False,0,True,26,False,False,Not Started,0.33,False,0.3,572,Award Declared,False,0.2
LA02466,Karnataka,Karnataka_District_2,Highway,Indian Railways,5.65,Forest,36,True,92.2,468863.0,False,True,False,275,False,None,False,False,0,True,5,True,False,Not Started,0.39,True,0.81,1318,Notification,False,2.1
LA02467,Uttar Pradesh,Uttar Pradesh_District_3,Power Plant,Municipal Corporation,14.9,Forest,15,False,37.2,546621.0,False,True,False,126,False,None,False,False,0,True,5,False,False,Not Started,0.62,True,0.65,348,Compensation Disbursed,False,5.3
LA02468,Uttar Pradesh,Uttar Pradesh_District_1,Railway,Indian Railways,5.67,Forest,193,True,35.3,573119.0,False,True,False,245,False,None,False,False,0,True,44,True,True,Partial,0.63,True,0.77,305,Award Declared,False,3.4
LA02469,Rajasthan,Rajasthan_District_2,Irrigation,NHAI,11.06,Agricultural,150,False,47.0,278419.0,False,True,False,257,True,Title Dispute,False,False,0,False,17,False,False,Partial,0.6,True,0.08,837,Possession Taken,False,0.9
LA02470,Maharashtra,Maharashtra_District_2,Railway,State PWD,13.11,Tribal/Scheduled Area,15,False,87.6,504898.0,False,True,False,289,False,None,False,False,0,True,3,False,False,Not Started,0.6,True,0.38,1570,Notification,False,2.1
LA02471,Karnataka,Karnataka_District_2,Power Plant,Indian Railways,17.7,Urban/Residential,12,False,74.8,890660.0,True,True,False,372,False,None,False,False,0,True,1,False,False,Partial,0.74,True,0.81,1117,Possession Taken,False,3.4
LA02472,Karnataka,Karnataka_District_2,Highway,Municipal Corporation,3.39,Agricultural,29,False,36.8,231060.0,False,False,False,234,False,None,False,False,0,False,9,True,True,Not Started,0.77,True,0.81,129,Compensation Disbursed,False,0.6
LA02473,Maharashtra,Maharashtra_District_2,Mining,Municipal Corporation,10.01,Agricultural,635,True,71.3,555836.0,False,False,True,135,True,Title Dispute,True,False,6,True,223,True,True,Not Started,0.42,True,0.38,1690,Award Declared,False,2.0
LA02474,West Bengal,West Bengal_District_1,Highway,NHAI,28.48,Tribal/Scheduled Area,16,True,83.8,1162079.0,True,True,True,899,True,Title Dispute,True,False,8,False,3,False,False,Partial,0.9,True,0.3,313,Notification,True,21.4
LA02475,West Bengal,West Bengal_District_1,Highway,State Industrial Dev. Corp,3.08,Agricultural,65,True,76.9,557744.0,False,False,False,175,True,Public Purpose Challenge,True,False,9,False,24,False,False,Full,0.67,True,0.3,1711,SIA,True,22.8
LA02476,Bihar,Bihar_District_4,Urban Housing,Indian Railways,8.25,Tribal/Scheduled Area,13,False,67.7,933331.0,False,True,True,458,False,None,False,False,0,True,3,True,False,Partial,0.24,True,0.32,1534,Notification,False,2.5
LA02477,Karnataka,Karnataka_District_4,Irrigation,Irrigation Dept,0.72,Forest,37,True,60.0,363517.0,False,True,False,368,False,None,False,False,0,True,15,False,False,Full,0.61,True,0.11,1748,Possession Taken,False,1.2
LA02478,Punjab,Punjab_District_4,Highway,Municipal Corporation,16.95,Forest,25,False,57.1,255073.0,True,False,False,741,False,None,False,False,0,True,8,False,False,Full,0.69,True,0.28,559,Compensation Disbursed,True,17.7
LA02479,Karnataka,Karnataka_District_2,Irrigation,Municipal Corporation,90.12,Agricultural,72,True,53.0,704304.0,True,False,True,359,False,None,False,False,0,True,25,True,False,Partial,0.88,True,0.81,1226,Possession Taken,True,19.8
LA02480,Punjab,Punjab_District_4,Industrial Corridor,State Industrial Dev. Corp,9.0,Urban/Residential,29,True,67.3,348411.0,False,True,False,246,False,None,False,False,0,True,13,False,False,Not Started,0.87,False,0.28,1147,Closed,False,1.0
LA02481,West Bengal,West Bengal_District_1,Power Plant,Municipal Corporation,14.41,Agricultural,93,True,74.9,220875.0,False,True,True,205,False,None,False,False,0,False,53,False,False,Not Started,0.2,True,0.3,1100,Closed,False,4.9
LA02482,Odisha,Odisha_District_1,Urban Housing,State Power Corp,3.76,Agricultural,11,False,61.3,202792.0,False,True,True,1138,True,Compensation Dispute,False,False,0,False,5,False,False,Full,0.96,True,0.49,1634,Notification,False,1.6
