case_id,objection_type,objecting_groups,prior_broken_promises,turnout_ratio,gram_sabha_outcome,escalation_language,asset_loss_type
LA03096,procedural,elected Panchayat members;local shopkeepers and traders;landowning farmers,False,1.0,passed,False,sacred grove
LA03097,none,,False,0.84,passed,False,none
LA03098,fundamental,landowning farmers;tenant cultivators;elected Panchayat members,False,0.8,deferred,True,none
LA03099,none,,False,0.42,passed,False,none
LA03100,none,,False,0.95,passed,False,none
LA03101,fundamental,local shopkeepers and traders;landowning farmers,False,0.73,deferred,False,none
LA03102,procedural,landowning farmers;tenant cultivators;agricultural labourers,False,0.37,rejected,False,none
LA03103,procedural,tenant cultivators,False,0.77,passed,False,grazing commons
LA03104,none,,False,0.25,passed,False,none
LA03105,procedural,representatives of the Scheduled Tribe community,False,0.41,deferred,False,none
LA03106,none,,True,1.0,deferred,False,irrigation source
LA03107,fundamental,local shopkeepers and traders;agricultural labourers,False,0.52,deferred,False,irrigation source
LA03108,procedural,local shopkeepers and traders;elected Panchayat members,False,0.49,deferred,False,none
LA03109,none,,False,0.36,passed,False,none
LA03110,none,,False,0.5,passed,False,none
LA03111,procedural,landowning farmers;the local women's self-help group,True,0.62,rejected,False,none
LA03112,fundamental,landowning farmers;tenant cultivators;elected Panchayat members,True,0.49,deferred,True,none
LA03113,procedural,tenant cultivators;representatives of the Scheduled Tribe community;landowning farmers,False,2.0,passed,False,grazing commons
LA03114,procedural,the local women's self-help group;agricultural labourers;representatives of the Scheduled Tribe community,False,0.65,passed,True,none
LA03115,procedural,agricultural labourers,False,0.71,deferred,False,burial ground
LA03116,fundamental,agricultural labourers;tenant cultivators,False,0.19,deferred,False,none
LA03117,none,,False,0.73,passed,False,community water tank
LA03118,none,,False,0.72,deferred,False,none
LA03119,fundamental,local shopkeepers and traders;landowning farmers,False,0.7,rejected,False,none
LA03120,none,,False,0.8,passed,False,none
LA03121,procedural,tenant cultivators,False,0.77,passed,False,none
LA03122,procedural,agricultural labourers,False,1.0,passed,False,none
LA03123,fundamental,representatives of the Scheduled Tribe community,False,0.83,rejected,False,burial ground
LA03124,fundamental,landowning farmers;tenant cultivators;representatives of the Scheduled Tribe community,False,0.83,rejected,False,grazing commons
LA03125,none,,False,0.7,deferred,False,irrigation source
LA03126,procedural,local shopkeepers and traders,True,0.77,passed,False,none
LA03127,none,,True,1.02,passed,False,none
LA03128,none,,False,0.78,passed,False,none
LA03129,procedural,tenant cultivators;landowning farmers;the local women's self-help group,True,0.48,passed,False,none
LA03130,procedural,agricultural labourers;elected Panchayat members,False,0.47,deferred,False,grazing commons
LA03131,none,,True,0.3,passed,False,none
LA03132,none,,False,0.21,passed,False,none
LA03133,procedural,representatives of the Scheduled Tribe community,False,0.2,passed,False,none
LA03134,none,,False,0.33,deferred,False,none
LA03135,none,,False,0.86,passed,False,none
LA03136,procedural,landowning farmers,False,0.69,deferred,False,none
LA03137,none,,False,0.76,passed,False,none
LA03138,fundamental,local shopkeepers and traders,False,0.55,rejected,True,grazing commons
LA03139,none,,False,0.36,passed,False,none
LA03140,procedural,elected Panchayat members,False,0.66,passed,False,none
LA03141,procedural,the local women's self-help group,False,1.05,passed,True,community water tank
LA03142,procedural,tenant cultivators;the local women's self-help group;representatives of the Scheduled Tribe community,False,0.18,deferred,False,none
LA03143,none,,False,0.59,deferred,False,grazing commons
LA03144,none,,False,0.73,deferred,False,none
LA03145,none,,False,0.68,passed,False,none
LA03146,none,,False,0.33,passed,False,none
LA03147,none,,False,0.83,passed,False,irrigation source
LA03148,none,,True,0.53,passed,False,sacred grove
LA03149,fundamental,agricultural labourers;elected Panchayat members;local shopkeepers and traders,True,0.11,passed,True,none
LA03150,fundamental,representatives of the Scheduled Tribe community;landowning farmers,False,0.56,rejected,False,sacred grove
LA03151,none,,False,0.55,passed,False,none
LA03152,fundamental,elected Panchayat members;local shopkeepers and traders,False,0.45,deferred,False,none
LA03153,fundamental,landowning farmers;local shopkeepers and traders,False,0.74,rejected,False,none
LA03154,fundamental,representatives of the Scheduled Tribe community;elected Panchayat members;tenant cultivators,True,1.18,deferred,False,none
LA03155,procedural,tenant cultivators;the local women's self-help group;landowning farmers,False,1.6,passed,False,irrigation source
LA03156,fundamental,landowning farmers;local shopkeepers and traders,False,0.05,rejected,False,none
LA03157,none,,False,1.11,deferred,False,none
LA03158,none,,False,2.67,passed,False,none
LA03159,none,,False,0.41,passed,False,irrigation source
LA03160,procedural,tenant cultivators,True,0.24,deferred,True,none
LA03161,none,,False,0.78,passed,False,none
LA03162,fundamental,tenant cultivators;landowning farmers;representatives of the Scheduled Tribe community,False,0.95,passed,False,burial ground
LA03163,none,,False,0.22,passed,False,none
LA03164,fundamental,landowning farmers,False,0.74,passed,True,none
LA03165,fundamental,representatives of the Scheduled Tribe community;agricultural labourers,False,0.32,rejected,False,none
LA03166,none,,False,0.05,passed,False,none
LA03167,procedural,agricultural labourers,False,1.01,deferred,False,none
LA03168,fundamental,the local women's self-help group,False,0.9,rejected,False,irrigation source
LA03169,none,,True,0.91,passed,True,burial ground
LA03170,none,,True,0.55,passed,False,irrigation source
LA03171,procedural,landowning farmers,True,0.56,passed,False,none
LA03172,none,,False,1.04,passed,False,community water tank
LA03173,procedural,representatives of the Scheduled Tribe community;agricultural labourers,False,1.0,deferred,False,none
LA03174,none,,False,0.67,deferred,False,none
LA03175,procedural,agricultural labourers,False,0.67,deferred,False,irrigation source
LA03176,procedural,tenant cultivators,True,0.55,passed,False,none
LA03177,none,,False,0.26,passed,False,none
LA03178,none,,False,0.78,passed,False,community water tank
LA03179,none,,False,0.8,passed,False,none
LA03180,fundamental,tenant cultivators;the local women's self-help group;local shopkeepers and traders,False,0.89,rejected,True,none
LA03181,procedural,the local women's self-help group;agricultural labourers,False,0.42,passed,False,burial ground
LA03182,fundamental,agricultural labourers;landowning farmers;tenant cultivators,False,0.87,passed,False,community water tank
LA03183,procedural,local shopkeepers and traders;representatives of the Scheduled Tribe community;landowning farmers,False,0.13,passed,False,sacred grove
LA03184,procedural,landowning farmers;local shopkeepers and traders;representatives of the Scheduled Tribe community,True,0.74,deferred,False,none
LA03185,none,,False,0.77,passed,False,none
LA03186,none,,False,0.62,passed,True,community water tank
LA03187,procedural,landowning farmers,False,1.0,rejected,False,none
LA03188,none,,False,0.19,passed,False,none
LA03189,fundamental,the local women's self-help group;elected Panchayat members,False,0.24,rejected,True,none
LA03190,none,,False,0.73,deferred,False,none
LA03191,none,,True,0.64,passed,False,none
LA03192,procedural,local shopkeepers and traders;the local women's self-help group;landowning farmers,False,0.8,deferred,False,none
LA03193,none,,False,0.5,passed,False,none
LA03194,procedural,agricultural labourers;landowning farmers,False,0.65,deferred,False,sacred grove
LA03195,procedural,tenant cultivators,False,0.75,rejected,False,none
LA03196,procedural,the local women's self-help group;representatives of the Scheduled Tribe community,False,0.73,deferred,True,none
LA03197,none,,False,0.68,passed,False,none
LA03198,none,,False,0.62,passed,False,grazing commons
LA03199,fundamental,local shopkeepers and traders;landowning farmers,False,0.4,rejected,True,grazing commons
LA03200,none,,True,0.18,passed,True,none
LA03201,procedural,elected Panchayat members;tenant cultivators,False,0.72,passed,False,none
LA03202,none,,False,0.13,passed,False,community water tank
LA03203,none,,False,0.39,deferred,False,none
LA03204,procedural,elected Panchayat members;tenant cultivators,False,2.0,deferred,False,none
LA03205,none,,False,0.28,deferred,True,none
LA03206,procedural,elected Panchayat members;the local women's self-help group,False,0.27,passed,False,none
LA03207,none,,False,0.51,passed,True,none
LA03208,none,,False,0.78,passed,False,none
LA03209,fundamental,agricultural labourers,False,0.1,rejected,True,none
LA03210,none,,False,0.35,passed,False,none
LA03211,procedural,landowning farmers,False,1.14,passed,False,none
LA03212,procedural,representatives of the Scheduled Tribe community,False,0.68,passed,False,none
LA03213,none,,False,0.92,passed,True,grazing commons
LA03214,procedural,landowning farmers;tenant cultivators,False,0.5,deferred,True,none
LA03215,procedural,elected Panchayat members;the local women's self-help group;agricultural labourers,False,1.33,passed,False,none
LA03216,none,,False,0.21,passed,False,none
LA03217,none,,True,0.52,deferred,False,community water tank
LA03218,none,,False,0.26,passed,False,none
LA03219,procedural,local shopkeepers and traders,False,0.78,passed,True,none
LA03220,fundamental,agricultural labourers,False,2.0,rejected,False,none
LA03221,fundamental,tenant cultivators;agricultural labourers,True,0.76,rejected,False,community water tank
LA03222,none,,False,0.82,passed,True,none
LA03223,procedural,representatives of the Scheduled Tribe community;landowning farmers,False,0.49,deferred,False,burial ground
LA03224,none,,False,0.44,deferred,True,none
LA03225,fundamental,landowning farmers;agricultural labourers,False,0.24,rejected,False,none
LA03226,fundamental,representatives of the Scheduled Tribe community;agricultural labourers;landowning farmers,False,0.73,passed,False,none
LA03227,procedural,tenant cultivators,False,0.32,passed,False,grazing commons
LA03228,procedural,agricultural labourers;landowning farmers,False,0.57,passed,False,none
LA03229,fundamental,local shopkeepers and traders;representatives of the Scheduled Tribe community;tenant cultivators,False,0.8,deferred,True,none
LA03230,procedural,landowning farmers;local shopkeepers and traders;representatives of the Scheduled Tribe community,False,0.63,deferred,False,none
LA03231,procedural,representatives of the Scheduled Tribe community;landowning farmers,False,0.44,deferred,False,none
LA03232,none,,False,0.76,deferred,False,none
LA03233,none,,False,0.53,passed,True,none
LA03234,none,,False,0.74,passed,False,none
LA03235,fundamental,landowning farmers,False,0.7,rejected,True,community water tank
LA03236,none,,True,2.0,passed,True,none
LA03237,none,,False,0.62,passed,True,grazing commons
LA03238,none,,False,1.07,passed,False,none
LA03239,procedural,landowning farmers,False,0.24,passed,False,none
LA03240,none,,True,0.51,deferred,True,irrigation source
LA03241,none,,True,0.69,passed,True,none
LA03242,none,,False,0.31,passed,False,none
LA03243,none,,False,0.54,passed,False,irrigation source
LA03244,none,,False,4.0,passed,False,none
LA03245,procedural,the local women's self-help group,False,1.33,passed,False,irrigation source
LA03246,none,,True,0.18,passed,True,irrigation source
LA03247,fundamental,tenant cultivators;representatives of the Scheduled Tribe community,False,0.09,rejected,False,none
LA03248,fundamental,landowning farmers;agricultural labourers;local shopkeepers and traders,False,0.55,rejected,True,none
LA03249,none,,False,0.21,passed,False,none
LA03250,procedural,tenant cultivators;elected Panchayat members,False,0.23,deferred,False,grazing commons
LA03251,none,,False,0.56,passed,False,none
LA03252,procedural,tenant cultivators,False,1.04,deferred,False,none
